game_id,rating,indie,action_,adventure,casual,simulation,strategy,rpg,early_access,free_to_play,sports,racing,massively_multiplayer
10010,0,1,0,0,0,1,1,0,0,0,0,0,0
10013,0,1,1,1,0,0,1,1,0,0,0,0,0
10018,0,0,0,0,1,0,1,0,0,0,0,0,0
10019,0,0,0,0,1,0,1,0,0,0,0,0,0
10020,0,0,0,0,1,0,1,0,0,0,0,0,0
10021,0,0,0,0,0,0,1,0,0,0,0,0,0
10022,0,1,0,0,1,0,1,0,0,0,0,0,0
10023,0,0,0,0,0,1,0,0,0,0,0,0,0
10039,0,1,0,0,0,0,1,0,0,0,0,0,0
10051,0,0,1,0,0,0,0,0,0,0,0,0,0
10070,0,1,1,0,0,1,1,0,0,0,0,0,0
10072,0,1,1,0,0,0,0,0,0,0,0,0,0
10076,0,1,0,1,0,0,0,0,1,0,0,0,0
10077,0,0,1,0,0,0,0,0,0,0,0,0,0
10081,0,0,0,0,0,1,1,0,0,0,0,0,0
10090,9.2,0,1,0,0,0,0,0,0,0,0,0,0
10096,0,1,0,0,0,0,0,1,0,0,0,0,0
10097,0,1,0,0,0,0,0,1,0,0,0,0,0
10110,7.8,0,0,1,0,0,0,0,0,0,0,0,0
10111,0,1,1,1,1,0,0,0,0,0,0,0,0
10112,0,1,1,1,1,0,0,0,0,0,0,0,0
10113,0,1,0,0,0,1,1,0,0,0,1,0,0
10117,0,1,1,0,1,1,1,0,0,0,0,0,0
10120,0,1,0,0,1,1,1,0,0,0,0,0,0
10122,0,1,1,1,1,0,1,1,1,0,0,0,0
10124,0,1,0,1,0,0,0,0,0,0,0,0,0
10126,0,1,0,1,1,0,0,0,0,0,0,0,0
10127,0,1,0,1,1,0,0,0,0,1,0,0,0
10129,0,1,0,1,1,1,0,1,0,0,0,0,0
10130,7.9,0,1,0,0,0,0,0,0,0,0,0,0
10149,0,0,0,0,0,1,0,0,0,0,1,1,0
10150,7.9,0,1,1,0,0,0,0,0,0,0,0,0
10155,0,1,1,1,0,0,0,0,0,0,0,0,0
10160,0,1,0,0,1,0,0,0,0,0,0,0,0
10163,0,1,1,1,0,0,1,0,1,0,0,0,0
10164,0,0,0,0,0,0,0,0,0,0,0,0,0
10165,0,1,1,1,1,0,0,0,1,0,0,0,0
10167,0,0,0,0,0,0,0,0,0,0,0,0,0
10169,0,0,0,0,0,1,0,0,0,0,0,0,0
10180,8.9,0,1,0,0,0,0,0,0,0,0,0,0
10182,0,0,0,0,0,0,0,0,0,0,0,0,0
10195,6.6,0,1,0,0,0,0,0,0,0,0,0,0
10207,0,0,1,0,0,0,0,1,0,0,0,0,0
10220,0,1,0,1,0,1,0,0,0,0,0,0,0
10221,0,0,0,0,0,1,0,0,0,0,1,0,0
10222,0,1,0,1,0,0,0,0,0,0,0,0,0
10229,0,1,0,1,0,0,0,1,0,0,0,0,0
10230,0,0,1,0,0,0,0,0,0,0,0,0,0
10233,0,0,1,0,0,1,1,0,0,0,0,0,0
10234,0,1,0,0,1,1,0,0,0,0,0,0,0
10238,0,0,1,0,0,1,0,0,0,0,0,0,0
10239,0,1,0,0,1,0,1,0,0,0,0,0,0
10240,6.6,0,0,1,0,0,0,0,0,0,0,0,0
10244,0,0,1,1,0,0,0,0,1,0,0,0,1
10245,0,1,1,1,1,1,1,1,0,0,0,0,1
10251,0,0,0,0,0,1,0,0,0,0,0,0,0
10252,0,0,0,0,0,1,0,0,0,0,0,0,0
10254,0,1,1,1,1,0,1,0,0,0,0,0,0
10257,0,1,0,1,0,0,1,1,0,0,0,0,0
10258,0,1,0,0,0,0,1,1,0,0,0,0,0
10260,3.7,0,0,0,0,1,0,0,0,0,0,0,0
10270,6.6,0,0,0,0,0,1,1,0,0,0,0,0
10273,0,1,1,1,0,0,1,1,0,0,0,0,0
10277,0,1,0,1,0,0,1,1,0,0,0,0,1
10287,0,0,1,1,0,0,0,1,0,0,0,0,0
10293,0,0,1,1,0,0,0,0,0,0,0,0,0
10296,0,1,1,1,1,0,1,0,0,0,0,0,0
10298,0,1,0,0,1,0,1,0,0,0,0,0,0
10302,0,1,1,1,1,0,0,1,0,0,0,0,0
10312,0,1,1,0,1,0,0,0,0,0,0,0,0
10318,0,0,1,0,0,0,0,0,0,0,0,0,0
10319,0,0,1,0,0,0,0,0,0,0,0,0,0
10325,0,1,1,1,1,0,1,1,0,0,0,0,0
10329,0,1,1,0,1,0,0,0,0,0,0,0,0
10330,0,1,1,0,1,1,1,1,0,0,0,0,0
10331,0,1,1,1,1,0,0,1,0,0,0,0,0
10332,0,0,0,0,0,1,0,0,0,0,0,0,0
10333,0,1,1,1,0,0,0,0,0,0,0,0,0
10334,0,0,1,1,1,0,0,1,0,0,0,0,0
10335,0,0,0,0,0,0,0,0,0,0,0,0,0
10337,0,1,0,1,1,1,0,0,0,0,0,0,0
10338,0,0,0,0,0,0,0,0,0,0,0,0,0
10339,0,0,1,0,1,0,0,0,0,0,0,0,0
10343,0,0,1,1,0,1,1,1,0,0,0,0,1
10346,0,0,1,0,0,0,0,0,0,0,0,0,0
10350,0,0,1,1,1,0,0,1,0,0,0,0,0
10354,0,1,1,0,1,0,0,0,0,0,0,1,0
10355,0,1,0,1,1,0,0,1,0,0,0,0,0
10357,0,0,0,1,0,0,0,0,0,0,0,0,0
10362,0,0,0,0,0,0,0,0,0,0,0,0,0
10363,0,1,0,0,0,0,1,0,0,0,0,0,0
10365,0,1,0,1,1,0,0,1,0,0,0,0,0
10368,0,1,0,0,1,1,1,0,0,0,0,0,1
10371,0,0,0,0,0,1,0,0,0,0,0,0,0
10372,0,0,0,0,1,0,0,0,0,0,0,0,0
10373,0,0,0,0,1,0,0,0,0,0,0,0,0
10374,0,0,1,0,0,0,0,0,0,0,0,0,0
10377,0,1,1,0,1,0,1,0,0,0,0,0,0
10378,0,1,1,0,1,0,0,0,0,0,0,0,0
10380,0,0,1,0,0,0,0,0,0,0,0,0,0
10382,0,0,0,0,0,1,1,0,0,0,0,0,0
10387,0,0,0,0,0,0,0,0,0,0,0,0,0
10392,0,0,1,0,0,0,0,0,0,0,0,0,0
10393,0,1,0,0,1,0,0,0,0,0,0,0,0
10397,0,1,1,1,1,0,1,1,0,0,0,0,0
10400,0,1,1,1,1,0,1,0,0,0,0,0,0
10401,0,0,0,0,0,1,0,0,0,0,0,0,0
10403,0,1,1,0,1,0,0,0,0,0,0,0,0
10404,0,1,0,0,0,1,1,0,0,0,0,0,0
10415,0,1,1,1,0,1,1,1,1,0,0,0,0
10423,0,1,0,0,0,1,0,0,1,0,0,0,0
10424,0,0,1,1,1,0,0,0,0,0,0,0,0
10428,0,1,1,0,1,0,0,0,0,0,0,0,0
10430,0,1,1,1,0,1,1,1,0,0,0,0,0
10432,0,0,0,0,0,1,0,0,0,0,0,0,0
10435,0,0,0,0,1,0,0,0,0,0,0,0,0
10438,0,1,1,1,0,1,1,1,0,0,0,0,0
10442,0,0,0,1,1,0,0,0,0,0,0,0,0
10443,0,1,1,1,0,1,0,0,0,0,0,1,0
10444,0,0,1,0,0,0,0,0,0,0,0,0,0
10445,0,1,1,1,0,0,0,0,0,0,0,0,0
10451,0,1,1,0,0,0,1,1,0,0,0,0,0
10452,0,1,0,0,1,0,0,0,1,0,1,0,0
10455,0,1,0,0,0,0,0,0,0,0,0,0,0
10457,0,1,1,0,0,0,0,0,0,0,0,0,0
10460,5,0,1,0,0,0,0,0,0,0,0,0,0
10463,0,1,0,1,0,1,0,1,1,0,0,0,0
10464,0,0,1,1,0,0,0,1,0,0,0,0,0
10468,0,0,0,0,1,1,0,0,0,1,0,0,0
10477,0,1,1,0,0,0,0,0,0,0,0,0,0
10481,0,0,1,0,0,0,0,0,0,0,0,0,0
10482,0,0,1,0,0,0,0,0,0,0,0,0,0
10487,0,0,0,0,0,1,0,0,0,0,0,0,0
10492,0,1,0,0,1,1,0,0,0,0,0,0,0
10498,0,1,0,1,1,1,1,1,1,0,0,0,1
10500,8.7,0,0,0,0,0,1,0,0,0,0,0,0
10503,0,1,1,1,1,1,0,0,0,0,0,0,0
10510,0,0,1,1,0,0,0,1,0,0,0,0,0
10518,0,0,1,0,0,0,0,0,0,0,0,0,0
10520,0,1,1,0,0,0,0,0,0,0,0,0,0
10530,0,1,1,1,1,0,0,0,0,0,0,0,0
10534,0,1,1,1,0,0,0,0,0,0,0,0,0
10535,0,1,1,1,1,0,0,1,0,0,0,0,0
10538,0,1,1,0,1,1,1,0,0,0,0,0,0
10539,0,0,0,0,0,0,0,1,0,0,0,0,0
10540,0,1,0,1,0,0,0,0,0,0,0,0,0
10541,0,1,0,1,0,0,0,0,0,0,0,0,0
10542,0,0,0,0,0,0,0,0,0,0,1,0,0
10546,0,1,0,0,1,1,0,1,0,1,0,0,0
10555,0,1,1,0,1,1,1,0,0,0,0,0,0
10556,0,1,1,0,1,1,1,0,0,0,0,0,0
10559,0,0,1,0,1,1,1,0,0,0,1,0,0
10562,0,1,0,1,1,0,1,1,1,0,0,0,0
10572,0,1,0,0,1,1,0,0,0,0,1,0,0
10573,0,1,0,0,1,1,0,0,0,0,1,0,0
10579,0,0,0,0,0,0,0,0,1,0,0,0,0
10580,0,0,0,0,0,0,0,0,1,0,0,0,0
10584,0,1,0,0,0,1,1,0,0,0,0,0,0
10585,0,1,1,1,1,1,0,0,1,0,1,0,0
10587,0,1,0,1,0,0,0,0,0,0,0,0,0
10595,0,1,0,0,1,1,1,0,0,0,0,0,0
10596,0,1,1,0,0,0,0,0,0,0,0,1,0
10598,0,0,0,0,1,0,0,0,0,0,0,0,0
10600,9,0,0,0,0,0,1,0,0,0,0,0,0
10604,0,1,1,1,0,1,0,0,0,0,0,0,0
10605,0,0,0,1,1,0,0,0,0,0,0,0,0
10606,0,0,0,0,1,0,0,0,0,0,0,0,0
10607,7.3,0,0,0,0,0,1,0,0,0,0,0,0
10612,0,1,1,1,1,1,0,0,0,0,1,0,0
10613,0,1,1,0,0,0,0,0,0,0,0,0,0
10619,0,0,0,1,0,0,0,0,0,0,0,0,0
10620,0,0,0,0,0,1,1,0,0,0,0,0,0
10621,0,0,0,0,0,1,1,0,0,0,0,0,0
10624,0,0,1,0,0,0,0,0,0,1,0,0,0
10625,0,0,1,0,0,0,0,0,0,1,0,0,0
10627,0,1,0,0,0,0,0,1,0,0,0,0,0
10632,0,0,0,0,0,0,0,0,0,0,0,0,0
10653,0,0,0,1,1,0,0,0,0,0,0,0,0
10659,0,1,0,0,1,0,0,0,1,0,0,0,0
10661,0,0,0,1,0,0,0,0,0,0,0,0,0
10665,0,1,1,1,0,0,1,1,0,0,0,0,0
10677,0,1,1,1,0,0,0,0,0,0,0,0,0
10678,0,1,0,0,0,0,1,0,0,0,0,0,0
10680,8.7,0,1,0,0,0,0,0,0,0,0,0,0
10685,0,0,1,0,0,0,0,0,0,1,0,0,0
10687,0,1,0,0,1,0,1,0,0,0,0,0,0
10688,0,1,0,0,1,0,1,0,0,0,0,0,0
10689,0,1,0,0,1,0,1,0,0,0,0,0,0
10695,7.8,0,1,0,0,0,0,0,0,0,0,0,0
10697,7.4,0,1,0,0,0,0,0,0,0,0,0,0
10714,0,1,1,1,0,0,0,1,0,0,0,0,0
10723,0,1,1,0,1,0,0,0,0,0,0,0,0
10724,0,0,1,0,0,0,0,0,0,0,0,0,0
10725,0,0,0,0,1,0,0,0,0,1,0,0,0
10726,0,0,0,0,1,1,0,0,0,0,0,0,0
10732,0,1,1,0,1,0,0,0,0,0,0,0,0
10733,0,1,0,0,1,0,0,0,0,0,0,0,0
10739,0,1,0,1,0,0,0,0,0,0,0,0,0
10740,0,1,0,1,0,0,0,0,0,0,0,0,0
10742,0,1,1,1,0,0,0,1,0,0,0,0,0
10744,0,1,1,1,0,1,0,1,1,0,0,0,0
10749,0,0,0,1,1,0,0,0,0,0,0,0,0
10752,0,1,1,0,0,0,0,0,0,0,0,0,0
10760,0,1,0,0,0,0,1,1,0,0,0,0,0
10777,0,1,0,0,1,1,1,1,0,0,0,1,0
10780,0,1,0,1,1,1,1,1,0,0,0,1,0
10784,0,1,1,0,1,1,0,0,0,0,0,0,0
10786,0,1,0,0,1,1,1,1,0,0,0,0,0
10787,0,1,0,0,1,1,1,1,0,0,0,0,0
10789,0,0,1,0,0,0,0,0,0,0,0,0,0
10803,0,0,1,1,0,1,1,1,0,0,0,0,1
10804,0,1,1,1,0,0,1,1,0,0,0,0,0
10809,0,0,1,0,0,0,0,0,0,0,0,0,0
10810,0,0,1,0,0,0,0,0,0,0,0,0,0
10814,0,1,0,0,0,0,1,1,0,0,0,0,0
10824,0,1,1,1,0,0,0,1,0,0,0,0,0
10826,0,1,1,1,0,0,0,0,0,0,0,0,0
10828,0,1,1,1,0,0,0,0,0,0,0,0,0
10850,0,0,1,0,0,0,0,0,0,0,0,0,0
10854,0,1,1,1,1,0,0,1,0,0,0,0,0
10858,0,1,1,1,0,1,0,0,0,0,0,0,0
10859,0,1,1,0,0,0,0,0,0,0,0,0,0
10863,0,1,0,0,0,0,1,1,0,0,0,0,0
10870,0,1,1,0,1,0,1,0,0,0,0,0,0
10871,0,1,0,1,0,0,0,0,0,0,0,0,0
10882,0,1,1,1,0,0,1,1,0,0,0,0,0
10885,0,1,1,1,0,1,0,0,1,0,0,0,1
10886,0,1,1,0,1,0,0,0,0,0,0,0,0
10895,0,0,1,0,0,0,0,0,0,1,0,0,0
10896,0,1,0,1,1,0,0,0,0,0,0,0,0
10905,0,1,0,1,0,0,0,1,0,0,0,0,0
10908,0,0,0,0,1,0,1,0,0,0,0,0,0
10910,0,1,0,1,0,0,0,0,0,0,0,0,0
10913,0,1,0,1,0,0,0,0,0,0,0,0,0
10915,0,1,1,1,1,1,0,0,0,0,0,1,1
10916,0,1,0,1,0,0,0,0,0,0,0,0,0
10917,0,1,1,0,0,0,0,0,0,0,0,0,1
10921,0,1,0,0,0,0,1,1,0,0,0,0,0
10930,0,0,0,0,1,0,1,0,0,0,0,0,0
10931,0,1,0,0,0,1,0,1,0,0,0,0,0
10932,0,1,0,1,1,0,0,0,0,0,0,0,0
10936,0,1,1,1,1,1,0,0,0,0,1,0,0
10944,0,1,1,0,0,1,1,1,0,1,0,0,1
10950,0,0,1,1,0,0,0,1,0,0,0,0,0
10952,0,0,1,0,0,0,0,0,1,0,0,0,0
10954,0,1,0,1,0,1,0,0,0,0,0,0,0
10955,0,1,0,0,0,1,1,1,1,0,0,0,0
10962,0,1,0,0,0,0,0,0,0,0,1,0,0
10969,0,1,0,1,0,0,0,0,0,0,0,0,0
10970,0,1,0,1,0,0,0,0,0,0,0,0,0
10976,0,0,0,1,0,0,0,0,0,0,0,0,0
10977,0,0,1,0,0,0,0,0,0,0,0,0,0
10980,0,1,0,0,0,1,0,0,0,0,0,0,0
10981,0,1,1,0,0,1,1,0,1,0,0,1,0
10983,0,1,1,1,1,0,1,1,0,0,0,0,0
10985,0,0,0,0,0,1,0,1,0,0,0,0,0
10986,0,1,0,0,0,1,1,0,0,0,0,0,0
10991,0,1,0,0,0,0,1,1,0,0,0,0,0
10995,0,1,1,1,1,0,0,1,0,0,0,0,0
11000,0,1,0,1,1,1,0,1,0,0,0,0,0
11017,0,1,0,0,1,0,0,0,0,0,0,0,0
11020,8.6,0,0,0,0,0,0,0,0,0,0,1,0
11022,0,1,0,1,1,0,1,0,0,0,0,0,0
11035,0,0,0,0,0,1,1,0,0,0,0,0,0
11040,7.2,0,0,1,0,0,0,1,0,0,0,0,0
11043,0,1,0,0,0,0,1,1,0,0,0,0,0
11044,0,1,0,1,1,0,0,0,0,0,0,0,0
11045,0,1,0,0,1,1,0,0,0,0,0,0,0
11049,0,1,0,1,1,0,0,1,0,0,0,0,0
11050,6.8,0,0,1,0,0,0,0,0,0,0,0,0
11059,0,1,1,0,1,0,0,1,0,0,1,0,0
11060,0,0,1,0,0,0,0,0,0,0,0,0,0
11061,0,1,1,1,0,1,0,0,0,0,0,0,0
11065,0,0,1,0,0,1,1,0,0,0,0,0,0
11067,0,0,0,0,0,0,1,0,0,0,0,0,0
11068,0,0,0,0,0,1,1,0,0,0,0,0,0
11070,0,1,0,0,1,1,0,0,0,0,0,0,0
11082,0,1,1,0,0,0,0,0,0,0,1,0,0
11085,0,1,1,0,0,0,0,0,1,0,0,0,0
11087,0,1,1,1,1,0,0,0,0,0,0,0,0
11102,0,1,1,1,1,1,0,0,0,0,0,0,0
11104,0,0,1,0,0,0,0,0,0,0,0,0,0
11109,0,0,0,0,0,0,1,1,0,0,0,0,0
11122,0,1,0,1,1,0,0,0,0,0,0,0,0
11127,0,1,1,1,1,1,1,0,1,0,0,0,0
11130,3,0,0,1,0,0,0,0,0,0,0,0,0
11133,0,1,1,1,1,1,1,0,0,0,1,1,0
11135,0,1,1,0,1,0,1,0,0,0,0,0,0
11136,0,0,0,0,0,1,1,0,0,0,0,0,0
11137,0,0,0,0,0,0,0,0,0,0,1,0,0
11140,7.7,0,0,1,0,0,0,0,0,0,0,0,0
11144,0,1,0,1,0,0,0,0,0,0,0,0,0
11146,0,1,1,1,1,0,0,1,0,0,0,0,0
11150,6.1,0,0,1,0,0,0,0,0,0,0,0,0
11153,0,1,0,0,0,1,0,0,0,0,0,0,0
11161,0,0,0,0,0,0,0,0,0,0,0,0,0
11162,0,0,0,0,0,0,1,1,0,0,0,0,0
11163,0,1,0,1,1,0,1,1,0,0,0,0,0
11169,0,0,0,0,0,1,1,0,0,0,0,0,0
11170,0,1,0,0,0,0,1,1,0,0,0,0,0
11175,0,1,0,1,0,1,0,0,1,0,0,0,0
11176,0,0,0,0,0,0,1,1,0,0,0,0,0
11180,0,1,1,1,1,0,0,0,0,0,0,0,0
11188,0,0,0,1,1,0,0,0,0,0,0,0,0
11190,7.4,0,0,1,0,0,0,1,0,0,0,0,0
11191,0,0,1,0,0,0,1,0,0,0,0,0,0
11200,5.8,0,1,0,0,0,0,0,0,0,0,0,0
11204,0,0,0,1,0,0,0,0,0,0,0,0,0
11207,0,1,1,0,1,0,1,0,0,0,0,0,0
11208,0,1,0,0,1,1,0,0,0,0,0,0,0
11215,0,0,1,0,0,0,0,0,0,1,0,0,0
11216,0,0,1,0,0,0,0,0,0,1,0,0,0
11221,0,1,0,0,0,0,0,0,0,0,0,0,0
11223,0,1,1,0,1,0,1,0,0,0,0,0,0
11230,7.2,1,0,0,1,0,0,0,0,0,0,1,0
11231,0,1,0,0,1,0,1,0,0,0,0,0,0
11240,5.1,1,1,0,0,0,1,0,0,0,0,0,0
11250,7.6,0,0,0,0,1,1,0,0,0,0,0,0
11251,0,1,0,0,1,0,0,0,0,0,0,0,0
11252,0,1,0,0,1,0,0,0,0,0,0,0,0
11253,0,1,0,0,1,1,0,0,0,0,0,1,0
11260,0,1,0,1,0,0,0,0,0,0,0,0,0
11270,0,1,0,0,0,0,0,0,0,0,0,0,0
11271,0,0,0,0,1,0,0,0,0,0,0,0,0
11285,0,1,0,0,1,1,1,1,0,0,0,1,0
11286,0,1,0,0,1,1,1,1,0,0,0,1,0
11303,0,0,0,1,1,0,0,0,0,0,0,0,0
11304,0,0,0,0,1,0,0,0,0,0,0,0,0
11340,7.6,1,1,0,0,0,0,0,0,0,0,0,0
11360,7.3,1,0,0,0,0,0,0,0,0,0,0,0
11390,5.6,0,1,0,0,0,0,0,0,0,0,1,0
11450,9.3,0,0,0,0,0,0,1,0,0,0,0,0
11480,8,0,0,0,0,0,1,0,0,0,0,0,0
11590,4.4,0,0,0,0,1,0,0,0,0,0,0,0
11610,7.4,0,1,0,0,0,0,1,0,1,0,0,1
11762,0,0,1,0,0,0,0,0,0,0,0,0,0
11830,0,0,0,0,0,0,1,0,0,0,0,0,0
11902,0,0,1,0,0,0,0,0,0,0,0,0,0
12072,0,0,0,1,0,0,1,0,0,0,0,0,0
12075,0,0,1,0,0,0,0,1,0,0,0,0,0
12100,8.5,0,1,0,0,0,0,0,0,0,0,0,0
12110,9.1,0,1,0,0,0,0,0,0,0,0,0,0
12120,8.8,0,1,0,0,0,0,0,0,0,0,0,0
12130,6.6,0,1,0,0,0,0,0,0,0,0,0,0
12139,0,0,0,0,0,1,0,0,0,0,0,0,0
12140,8.9,0,1,0,0,0,0,0,0,0,0,0,0
12150,9.2,0,1,0,0,0,0,0,0,0,0,0,0
12171,0,1,0,0,0,0,1,1,0,0,0,0,0
12200,8.2,0,1,1,0,0,0,0,0,0,0,0,0
12210,6.3,0,1,1,0,0,0,0,0,0,0,0,0
12220,7.1,0,1,0,0,0,0,0,0,0,0,0,0
12310,8,0,0,1,1,0,0,1,0,0,0,0,0
12330,8.1,0,1,0,0,0,0,0,0,0,0,0,0
12357,0,0,1,0,0,0,0,0,0,0,0,0,0
12360,8.2,0,0,0,0,0,0,0,0,0,0,1,0
12467,0,0,0,0,0,0,0,0,0,0,0,1,0
12470,6.3,0,0,0,0,0,1,0,0,0,0,0,0
12480,5.7,0,0,0,0,0,1,0,0,0,0,0,0
12500,8.6,0,0,0,1,0,0,0,0,0,0,0,0
12510,1.7,0,0,0,0,0,1,0,0,0,0,0,0
12520,7,0,0,0,0,0,0,0,0,0,0,1,0
12530,7.6,0,1,1,0,0,1,0,0,0,0,0,0
12540,0,0,0,0,1,0,0,0,0,0,0,0,0
12588,0,0,1,0,0,1,1,0,0,0,0,0,0
12640,7.5,0,0,0,0,0,0,1,0,0,0,0,0
12650,0,0,0,0,1,1,0,0,0,0,0,0,0
12690,7.8,0,0,0,0,1,0,0,0,0,1,0,0
12710,9.1,0,0,0,0,0,0,1,0,0,0,0,0
12770,7.3,0,0,0,0,0,0,1,0,0,0,0,0
12810,8.7,0,0,0,0,0,0,1,0,0,0,0,0
12830,6.4,0,1,0,0,0,0,0,0,0,0,0,0
12900,9.5,1,0,0,0,0,0,0,0,0,0,0,0
12985,0,0,1,0,0,1,1,0,0,0,0,0,0
12994,0,1,1,0,0,0,1,1,0,0,0,0,0
13000,9.3,1,0,0,1,0,0,0,0,0,0,0,0
13177,0,1,1,0,0,0,0,0,0,0,0,0,0
13200,6.9,0,1,0,0,0,0,0,0,0,0,0,0
13210,8.9,0,1,0,0,0,0,0,0,0,0,0,0
13240,9.7,0,1,0,0,0,0,0,0,0,0,0,0
13484,0,0,0,0,0,0,1,0,0,0,0,0,0
13500,8.5,0,1,1,0,0,0,0,0,0,0,0,0
13520,8.3,0,1,0,0,0,0,0,0,0,0,0,0
13530,7.6,0,1,1,0,0,0,0,0,0,0,0,0
13600,8.6,0,1,1,0,0,0,0,0,0,0,0,0
13656,0,0,0,0,0,0,0,1,0,0,0,0,0
13743,0,1,1,0,0,0,1,0,0,0,0,0,0
13794,0,0,0,0,0,1,0,0,0,0,0,0,0
13900,0,0,0,0,0,0,1,0,0,0,0,0,0
13905,0,0,0,0,0,0,1,0,0,0,0,0,0
14002,0,1,0,0,0,0,1,0,0,0,0,0,0
14131,0,1,1,0,0,0,1,0,0,0,0,0,0
14299,0,0,1,0,0,0,1,0,0,0,0,0,0
14324,0,1,0,0,0,0,1,0,0,0,0,0,0
14325,0,1,0,0,0,0,1,0,0,0,0,0,0
14758,0,0,1,0,0,0,0,0,0,0,0,0,0
14770,0,1,1,0,1,0,1,0,0,0,0,0,0
15080,7.3,0,1,1,0,0,0,0,0,0,0,0,0
15130,9,0,1,1,0,0,0,0,0,0,0,0,0
15148,0,0,0,0,0,0,1,0,0,0,0,0,0
15160,6,0,0,0,0,1,0,0,0,0,0,0,0
15170,8.6,0,0,0,0,0,1,0,0,0,0,0,0
15190,8.5,0,1,0,0,0,0,0,0,0,0,0,0
15200,6.2,0,0,0,0,1,0,0,0,0,0,0,0
15210,8.4,0,0,0,0,1,0,0,0,0,0,0,0
15240,7.3,0,0,0,0,1,0,0,0,0,0,0,0
15253,0,0,0,1,0,0,0,0,0,0,0,0,0
15270,8.7,0,1,0,0,0,0,0,0,0,0,0,0
15320,8.8,0,0,0,0,1,0,0,0,0,0,0,0
15351,0,0,1,0,0,0,0,0,0,0,0,0,0
15361,0,0,1,0,0,0,0,0,0,0,0,0,0
15370,9.1,0,0,0,0,0,1,0,0,0,0,0,0
15373,0,1,0,1,0,0,0,1,0,0,0,0,0
15380,8,0,0,0,0,0,1,0,0,0,0,0,0
15407,0,0,1,1,0,0,0,0,0,0,0,0,0
15408,0,1,1,1,0,0,0,1,0,0,0,0,0
15482,0,0,1,1,1,0,0,0,0,0,0,0,0
15500,7.5,1,0,0,1,0,0,0,0,0,0,0,0
15520,8.4,1,1,0,0,0,0,0,0,0,1,0,0
15522,0,1,1,0,0,0,0,0,0,0,0,0,0
15540,2.9,1,1,0,0,0,0,0,1,0,0,0,0
15560,8.2,1,1,0,0,0,0,0,0,0,1,0,0
15620,8.5,0,0,0,0,0,1,0,0,0,0,0,0
15630,0,0,1,0,0,0,1,0,0,0,0,0,0
15800,0,1,0,0,1,0,0,0,0,0,0,0,0
15900,8.4,0,0,0,1,0,0,0,0,0,0,0,0
15910,0,0,0,0,1,0,0,0,0,0,0,0,0
15920,3.6,0,0,0,1,0,0,0,0,0,0,0,0
15930,8.9,0,0,0,1,0,0,0,0,0,0,0,0
15960,7,0,0,0,1,0,0,0,0,0,0,0,0
15970,6.1,0,0,0,1,0,0,0,0,0,0,0,0
16000,0,0,0,0,1,0,0,0,0,0,0,0,0
16020,4.5,0,0,0,1,0,0,0,0,0,0,0,0
16030,7.9,0,0,0,1,0,0,0,0,0,0,0,0
16040,6,0,0,0,1,0,0,0,0,0,0,0,0
16060,5.8,0,0,0,1,0,0,0,0,0,0,0,0
16100,7.3,0,0,0,1,1,0,0,0,0,0,0,0
16110,7.6,0,0,0,1,1,0,0,0,0,0,0,0
16120,8.8,0,0,0,1,1,0,0,0,0,0,0,0
16130,8.1,0,0,0,1,1,0,0,0,0,0,0,0
16180,8,0,0,0,1,1,0,0,0,0,0,0,0
16200,7.5,0,0,0,1,1,0,0,0,0,0,0,0
16450,8.4,0,1,0,0,0,0,0,0,0,0,0,0
16465,7.1,0,1,0,0,0,0,0,0,0,0,0,0
16500,0,1,0,0,1,0,0,0,0,0,0,0,0
16600,8.4,1,0,0,0,0,0,0,0,0,1,1,0
16620,6.1,1,0,0,0,0,0,0,0,0,1,1,0
16710,7.4,0,1,1,0,0,0,0,0,0,0,0,0
16730,5.3,0,1,0,0,0,0,0,0,0,0,0,0
16860,6.2,0,0,0,0,0,1,0,0,0,0,0,0
16861,6.5,0,0,0,0,0,1,0,0,0,0,0,0
16862,5.6,0,0,0,0,0,1,0,0,0,0,0,0
16866,8.2,0,0,0,0,0,1,0,0,0,0,0,0
16867,8.8,0,0,0,0,0,1,0,0,0,0,0,0
16868,8.9,0,0,0,0,0,1,0,0,0,0,0,0
16896,0,0,1,0,0,0,0,0,0,0,0,0,0
16900,7.7,1,1,0,0,0,0,0,1,0,0,0,0
17092,0,0,0,0,0,0,1,0,0,0,0,0,0
17093,0,0,0,0,0,0,1,0,0,0,0,0,0
17095,0,0,0,0,0,0,1,0,0,0,0,0,0
17100,8.2,0,0,0,0,1,1,0,0,0,0,0,0
17120,7.9,0,0,0,0,1,1,0,0,0,0,0,0
17140,7.5,0,0,0,0,0,1,1,0,0,0,0,0
17300,8.2,0,1,0,0,0,0,0,0,0,0,0,0
17330,8.3,0,1,0,0,0,0,0,0,0,0,0,0
17390,8.7,0,0,0,0,1,0,0,0,0,0,0,0
17430,6.7,0,1,0,0,0,0,0,0,0,0,1,0
17440,8.1,0,0,0,0,1,0,0,0,0,0,0,0
17450,9.3,0,0,0,0,0,0,1,0,0,0,0,0
17460,9.3,0,1,0,0,0,0,1,0,0,0,0,0
17470,8.9,0,1,0,0,0,0,0,0,0,0,0,0
17480,8.3,0,0,0,0,0,1,0,0,0,0,0,0
17500,8.5,1,1,0,0,0,0,0,0,1,0,0,0
